,time,steering_angle,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,distance_travelled_total,id_vehicle,latitude,longitude,altitude,id_driver,heart_rate,stress,body_battery,current_weather,current_weather_category,has_precipitation_category,has_precipitation,is_day_time_category,is_day_time,temperature,real_feel_temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,uv_index_text,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,steering_angle_,speed_vs_steering_angle_,rpm_,speed_vs_rpm_,speed_vs_accidents_onsite,speed_vs_precipitation,accident_rate
0,15:14:56,38.7,0,663,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330874831,-78.43229134,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,38.7,4,663.0,1,3,1,2
1,15:14:57,38.7,0,665,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330874831,-78.43229134,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,38.7,4,665.0,1,3,1,2
2,15:14:58,35.8,0,668,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330874831,-78.43229134,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.8,4,668.0,1,3,1,2
3,15:14:59,35.5,0,670,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330874831,-78.43229134,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,670.0,1,3,1,2
4,15:15:00,35.5,0,664,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330874831,-78.43229134,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,664.0,1,3,1,2
5,15:15:01,35.5,0,673,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330874831,-78.43229134,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,673.0,1,3,1,2
6,15:15:02,35.5,0,668,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330874831,-78.43229134,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,668.0,1,3,1,2
7,15:15:03,35.5,0,665,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330864564,-78.43229955,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,665.0,1,3,1,2
8,15:15:04,35.5,0,681,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330844363,-78.43229393,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,681.0,1,3,1,2
9,15:15:05,35.5,0,672,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330844363,-78.43229393,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,672.0,1,3,1,2
10,15:15:06,35.5,0,665,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.330863977,-78.43232797,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,665.0,1,3,1,2
11,15:15:07,35.5,0,669,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,669.0,1,3,1,2
12,15:15:08,35.5,0,672,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,672.0,1,3,1,2
13,15:15:09,35.5,0,670,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,670.0,1,3,1,2
14,15:15:10,35.5,0,669,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,669.0,1,3,1,2
15,15:15:11,35.5,0,668,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.5,4,668.0,1,3,1,2
16,15:15:12,35.7,0,671,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.7,4,671.0,1,3,1,2
17,15:15:13,35.9,0,670,0.0,12.94117647,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,35.9,4,670.0,1,3,1,2
18,15:15:14,38.6,0,677,0.0,12.94117647,89,12.7,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,38.6,4,677.0,1,3,1,2
19,15:15:15,55.5,0,945,0.0,21.56862745,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,55.5,4,945.0,1,3,1,2
20,15:15:16,64.4,0,1565,0.0,17.64705882,89,12.8,10.58775487,0.0,2.141879087,1,-0.33087634,-78.43234791,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,64.4,4,1565.0,1,3,1,2
21,15:15:17,84.8,1,1449,0.169362463,16.07843137,89,12.9,10.58775487,0.000286181,2.142165268,1,-0.33087634,-78.43234791,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,84.8,4,1449.0,1,3,1,2
22,15:15:18,84.8,1,915,0.199199937,15.29411765,89,12.8,10.58775487,0.000473722,2.14235281,1,-0.33087655,-78.43234615,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,84.8,4,915.0,1,3,1,2
23,15:15:19,77.4,0,844,0.0,15.29411765,89,12.8,10.58775487,0.000473722,2.14235281,1,-0.330882166,-78.43234305,0,2,75,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,77.4,4,844.0,1,3,1,2
24,15:15:20,39.5,1,855,0.206434707,14.11764706,89,12.8,10.58775487,0.000563183,2.14244227,1,-0.330882249,-78.43234632,0,2,76,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,39.5,4,855.0,1,3,1,2
25,15:15:21,39.3,0,958,0.0,16.07843137,89,12.9,10.58775487,0.000563183,2.14244227,1,-0.330887069,-78.43234641,0,2,76,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,39.3,4,958.0,1,3,1,2
26,15:15:22,33.2,0,660,0.0,21.56862745,89,12.8,10.58775487,0.000563183,2.14244227,1,-0.330887069,-78.43234641,0,2,76,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,33.2,4,660.0,1,3,1,2
27,15:15:23,68.3,1,1593,0.215764696,32.54901961,89,12.8,10.58775487,0.000750537,2.142629624,1,-0.330887069,-78.43234641,0,2,76,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,68.3,4,1593.0,1,3,1,2
28,15:15:24,119.7,6,1789,1.226684861,34.50980392,89,12.8,10.58775487,0.001602659,2.143481747,1,-0.330885518,-78.43234272,0,2,76,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,119.7,4,1789.0,1,3,1,2
29,15:15:25,79.1,12,1683,1.825305554,33.33333333,90,12.9,10.58775487,0.004809883,2.14668897,1,-0.330872526,-78.43233132,0,2,76,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,79.1,4,1683.0,1,3,1,2
30,15:15:26,-25.9,19,2708,1.748735091,41.17647059,89,12.9,10.58775487,0.010865429,2.152744516,1,-0.330847003,-78.43230927,0,2,73,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,-25.9,4,2708.0,4,3,1,2
31,15:15:27,-25.2,25,3279,1.699145796,43.1372549,90,12.9,10.58775487,0.017389322,2.159268409,1,-0.330819176,-78.43228907,0,2,73,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,-25.2,4,3279.0,4,3,1,2
32,15:15:28,-0.5,25,2904,1.300059101,36.8627451,90,12.9,10.58775487,0.023756171,2.165635258,1,-0.330779823,-78.4322537,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,21,-0.5,4,2904.0,4,3,1,2
33,15:15:29,-1.1,28,2109,0.870279255,38.03921569,90,12.9,10.58775487,0.031448748,2.173327835,1,-0.330736027,-78.43220576,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,20,-1.1,7,2109.0,4,3,1,4
34,15:15:30,-1.1,30,2281,0.865857158,38.82352941,89,12.9,10.58775487,0.03855426,2.180433348,1,-0.330692902,-78.43215245,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,20,-1.1,7,2281.0,4,3,1,4
35,15:15:31,-0.6,33,2486,0.645121168,38.82352941,89,12.9,10.58775487,0.047847899,2.189726987,1,-0.330647179,-78.43209151,0,2,72,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,19,-0.6,7,2486.0,4,3,1,4
36,15:15:32,-0.9,36,2683,0.856327746,40.0,89,12.9,10.58775487,0.057187171,2.199066259,1,-0.330597935,-78.4320299,0,2,70,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,19,-0.9,7,2683.0,4,3,1,4
37,15:15:33,3.6,38,2825,0.864448173,40.39215686,89,12.9,10.58775487,0.067684314,2.209563401,1,-0.330539052,-78.4319605,0,2,70,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,19,3.6,7,2825.0,4,3,1,4
38,15:15:34,7.4,38,2883,0.319196564,25.49019608,89,12.7,10.58775487,0.07869733,2.220576417,1,-0.330477152,-78.43188716,0,2,70,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,19,7.4,7,2883.0,4,3,1,4
39,15:15:35,7.4,39,2924,0.316790929,24.70588235,89,12.8,10.58775487,0.088531474,2.230410561,1,-0.330407876,-78.43180971,0,2,70,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,18,7.4,7,2924.0,4,3,2,4
40,15:15:36,1.9,40,3015,0.216328061,33.33333333,89,12.8,10.58775487,0.099566965,2.241446053,1,-0.330342036,-78.43173075,0,2,70,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,18,1.9,7,3015.0,4,3,2,4
41,15:15:37,4.2,42,3116,0.630575072,34.11764706,88,12.8,10.58775487,0.111332946,2.253212033,1,-0.330275735,-78.43165331,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,18,4.2,7,3116.0,2,3,2,3
42,15:15:38,7.5,41,2354,0.0,36.8627451,88,12.8,10.58775487,0.122714954,2.264594042,1,-0.330209183,-78.43157183,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,18,7.5,7,2354.0,4,3,2,4
43,15:15:39,7.5,40,2028,0.0,26.2745098,88,12.8,10.58775487,0.130349323,2.272228411,1,-0.330138523,-78.43149229,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,18,7.5,7,2028.0,4,3,2,4
44,15:15:40,2.1,41,2031,0.0,34.90196078,88,12.8,10.58775487,0.145100263,2.286979351,1,-0.330071133,-78.43141132,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,17,2.1,7,2031.0,4,3,2,4
45,15:15:41,7.1,40,2011,0.0,22.35294118,88,12.8,10.58775487,0.15549164,2.297370727,1,-0.330006173,-78.43133287,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,17,7.1,7,2011.0,4,3,2,4
46,15:15:42,7.1,40,1985,0.0,21.17647059,88,12.8,10.58775487,0.1667806,2.308659687,1,-0.329938699,-78.43125047,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,16,7.1,7,1985.0,4,3,2,4
47,15:15:43,5.0,39,1952,0.0,23.92156863,88,12.8,10.58775487,0.176343364,2.318222452,1,-0.329876505,-78.43117487,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,16,5.0,7,1952.0,4,3,2,4
48,15:15:44,7.2,38,1886,0.0,18.82352941,88,12.8,10.58775487,0.187546961,2.329426048,1,-0.329819676,-78.4311037,0,2,69,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,15,7.2,7,1886.0,4,3,1,4
49,15:15:45,11.6,37,1857,0.0,29.01960784,89,12.8,10.58775487,0.198261633,2.34014072,1,-0.329759871,-78.43103053,0,2,68,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,15,11.6,7,1857.0,4,3,1,4
50,15:15:46,10.3,37,1865,0.0,31.37254902,89,12.8,10.58775487,0.209819871,2.351698958,1,-0.329702413,-78.4309561,0,2,68,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,13,10.3,7,1865.0,4,4,1,4
51,15:15:47,17.1,38,1901,0.190855594,44.70588235,89,12.8,10.58775487,0.221322206,2.363201293,1,-0.32963959,-78.4308851,0,2,68,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,12,17.1,7,1901.0,4,4,1,4
52,15:15:48,5.1,39,1932,0.206568756,47.84313725,89,12.8,10.58775487,0.231096897,2.372975984,1,-0.329572703,-78.43081528,0,2,68,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,12,5.1,7,1932.0,4,4,2,4
53,15:15:49,2.0,39,1978,0.223120953,48.62745098,89,12.8,10.58775487,0.242485141,2.384364229,1,-0.329504432,-78.43074177,0,2,68,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,12,2.0,7,1978.0,4,4,2,4
54,15:15:50,-3.8,40,2030,0.211480582,50.19607843,89,12.8,10.58775487,0.253369396,2.395248483,1,-0.329434862,-78.43066466,0,2,68,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,8,-3.8,7,2030.0,4,4,2,4
55,15:15:51,-3.8,41,2058,0.42662048,51.76470588,90,12.8,10.58775487,0.2647571,2.406636188,1,-0.32936194,-78.43058336,0,2,68,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,8,-3.8,7,2058.0,4,4,2,4
56,15:15:52,-3.7,42,2113,0.207531437,54.50980392,90,12.8,10.58775487,0.276517436,2.418396523,1,-0.329295807,-78.43049828,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,8,-3.7,7,2113.0,4,4,2,4
57,15:15:53,-7.2,43,2159,0.325306049,54.90196078,90,12.8,10.58775487,0.288613633,2.43049272,1,-0.329234158,-78.43040884,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,8,-7.2,7,2159.0,4,4,2,4
58,15:15:54,-4.5,44,2193,0.310336013,38.43137255,90,12.8,10.58775487,0.297911419,2.439790507,1,-0.32916924,-78.43031094,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,7,-4.5,7,2193.0,4,4,2,4
59,15:15:55,-4.1,44,2198,0.397925747,20.39215686,90,12.8,10.58775487,0.31091631,2.452795397,1,-0.329106837,-78.43021028,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,7,-4.1,7,2198.0,4,4,2,4
60,15:15:56,-3.9,43,1671,0.0,34.90196078,90,12.8,10.58775487,0.322202782,2.464081869,1,-0.329049672,-78.43010793,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,-3.9,7,1671.0,4,4,2,4
61,15:15:57,-3.4,43,1690,0.0,35.68627451,90,12.8,10.58775487,0.33514314,2.477022227,1,-0.328995693,-78.43000744,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,-3.4,7,1690.0,4,4,2,4
62,15:15:58,-3.3,44,1705,0.202316157,36.07843137,90,12.8,10.58775487,0.347501174,2.489380261,1,-0.328945904,-78.42990576,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,7,-3.3,7,1705.0,4,4,2,4
63,15:15:59,-6.9,45,1751,0.391754305,36.47058824,90,12.8,10.58775487,0.361297654,2.503176741,1,-0.32890148,-78.42979881,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,7,-6.9,7,1751.0,4,4,2,4
64,15:16:00,-2.3,46,1782,0.411111766,37.64705882,90,12.8,10.58775487,0.373584049,2.515463137,1,-0.328861247,-78.42968817,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,7,-2.3,7,1782.0,4,4,2,4
65,15:16:01,-1.8,47,1810,0.419607348,39.21568627,90,12.8,10.58775487,0.382116709,2.523995796,1,-0.328823277,-78.4295725,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,-1.8,7,1810.0,4,4,2,4
66,15:16:02,5.1,48,1864,0.407319399,38.03921569,90,12.8,10.58775487,0.399151145,2.541030233,1,-0.328785265,-78.42945054,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,5.1,7,1864.0,4,4,2,4
67,15:16:03,7.1,49,1888,0.300581791,39.21568627,90,12.8,10.58775487,0.406799367,2.548678455,1,-0.328747588,-78.42932557,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,7.1,7,1888.0,4,4,2,4
68,15:16:04,4.1,51,1971,0.343235852,37.64705882,90,12.8,10.58775487,0.427330181,2.569209268,1,-0.328710247,-78.42920068,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,32.8,7,2956.5,2,4,2,4
69,15:16:05,2.4,52,2028,0.42901706,49.41176471,90,12.8,10.58775487,0.440564351,2.582443439,1,-0.328667834,-78.42907243,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,19.2,7,3042.0,2,4,2,4
70,15:16:06,2.3,54,2096,0.471151977,50.19607843,90,12.8,10.58775487,0.45636278,2.598241867,1,-0.328628356,-78.42894092,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,18.4,7,3144.0,2,4,2,4
71,15:16:07,6.5,55,2150,0.586448902,37.25490196,90,12.8,10.58775487,0.470869378,2.612748466,1,-0.328590637,-78.42880371,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,52.0,7,3225.0,2,4,2,4
72,15:16:08,10.5,57,2187,0.419912549,27.45098039,90,12.8,10.58775487,0.487325667,2.629204754,1,-0.328555559,-78.42866356,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,84.0,5,3280.5,2,4,2,2
73,15:16:09,10.5,57,2199,0.397045019,25.49019608,90,12.8,10.58775487,0.504029587,2.645908674,1,-0.328517966,-78.42852199,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,84.0,5,3298.5,2,4,2,2
74,15:16:10,8.3,57,2195,0.0,20.78431373,89,12.8,10.58775487,0.519046866,2.660925953,1,-0.328475847,-78.4283785,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,4,66.4,5,3292.5,2,2,2,2
75,15:16:11,6.7,57,2189,0.0,37.25490196,89,12.8,10.58775487,0.53450057,2.676379657,1,-0.328431213,-78.42823684,0,2,67,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,4,53.6,5,3283.5,2,2,2,2
76,15:16:12,5.2,57,2207,0.392219563,22.74509804,89,12.8,10.58775487,0.550704754,2.692583842,1,-0.328388843,-78.42809351,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,41.6,5,3310.5,2,4,2,2
77,15:16:13,5.3,56,2205,0.0,19.21568627,89,12.8,10.58775487,0.562004564,2.703883651,1,-0.328342784,-78.4279501,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,42.4,7,3307.5,2,4,2,4
78,15:16:14,5.1,56,2183,0.0,28.23529412,89,12.8,10.58775487,0.577472572,2.71935166,1,-0.328301084,-78.4278092,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,40.8,7,3274.5,2,4,2,4
79,15:16:15,4.6,57,2214,0.414738857,34.11764706,89,12.8,10.58775487,0.592753993,2.73463308,1,-0.328256199,-78.42766746,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,36.8,7,3321.0,2,4,2,4
80,15:16:16,6.5,57,2205,0.208397108,16.8627451,88,12.9,10.58775487,0.609491058,2.751370146,1,-0.328213368,-78.42752446,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,52.0,5,3307.5,2,4,2,2
81,15:16:17,6.2,51,1985,0.0,16.47058824,88,12.8,10.58775487,0.622475778,2.764354866,1,-0.328173763,-78.42738926,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,49.6,7,2977.5,2,4,2,4
82,15:16:18,6.2,44,2111,0.0,14.90196078,88,12.8,10.58775487,0.634661575,2.776540663,1,-0.328136464,-78.42727317,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,6.2,7,2111.0,4,4,2,4
83,15:16:19,7.5,37,1889,0.0,14.90196078,88,12.8,10.58775487,0.644768857,2.786647945,1,-0.328104696,-78.42717209,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,7.5,7,1889.0,4,4,1,4
84,15:16:20,7.2,31,1543,0.0,14.50980392,88,12.8,10.58775487,0.653393935,2.795273023,1,-0.328077036,-78.42708928,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,5,7.2,7,1543.0,4,1,1,2
85,15:16:21,6.8,25,1259,0.0,14.11764706,88,12.8,10.58775487,0.660514086,2.802393173,1,-0.328063541,-78.42701836,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,6.8,4,1259.0,1,1,1,1
86,15:16:22,7.7,21,1062,0.0,14.11764706,88,12.8,10.58775487,0.665991134,2.807870221,1,-0.328047867,-78.42696405,0,2,66,0,0,2,Mostly cloudy,False,0,True,1,24.6,21.9,29.9,0,59,16.1,2,Low,86,4389,1015.9,0.5,6,7.7,4,1062.0,1,1,1,1
